sFileNumber,vOffice,vCoverageType,vState,vProduct,vTransaction,nLoanAmount,nLienAmounts,nEquity,nLiens,nActions,nAuditEntries,nTotalExceptions,nTotalNotes,oCancelled,oNumDays
2301-207216,1,3863,CA,Title and Escrow,Reverse Mortgage,304191.0000000,558000.0000000,-253809.0000000,1.0000000,67.0000000,51.909090909090900,15.0000000,1.045454545454550,0.0000000,22.0000000
17-513489,2,3860,OR,Property Report / O&E - Title Only,Uninsured (Info Products),11850.0000000,65960.0000000,-54110.0000000,1.0000000,37.0000000,19.689655172413800,4.0000000,0.344827586206897,0.0000000,29.0000000
17-513490,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),246000.0000000,697365.0000000,-451365.0000000,2.0000000,32.0000000,17.733333333333300,9.0000000,0.400000000000000,0.0000000,30.0000000
2301-207217,1,3863,FL,Title and Escrow,Reverse Mortgage,206850.0000000,100600.0000000,106250.0000000,1.0000000,83.0000000,40.277777777777800,26.0000000,1.388888888888890,0.0000000,36.0000000
2301-207220,1,3860,NC,Title and Escrow,Reverse Mortgage,226000.0000000,0.0000000,226000.0000000,0.0000000,46.0000000,6.666666666666670,1.0000000,0.177777777777778,1.0000000,45.0000000
17-513494,2,3863,CA,Property Report / O&E & Full Escrow,Uninsured (Info Products),167000.0000000,245000.0000000,-78000.0000000,2.0000000,61.0000000,28.655172413793100,8.0000000,0.379310344827586,0.0000000,29.0000000
17-513495,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),40000.0000000,405000.0000000,-365000.0000000,1.0000000,32.0000000,17.714285714285700,6.0000000,0.357142857142857,0.0000000,28.0000000
2301-207221,1,3863,FL,Title and Escrow,Reverse Mortgage,351531.0000000,675000.0000000,-323469.0000000,1.0000000,79.0000000,41.733333333333300,26.0000000,1.400000000000000,0.0000000,30.0000000
2301-207234,1,3863,CA,Title and Escrow,Reverse Mortgage,394690.5000000,500000.0000000,-105309.5000000,1.0000000,66.0000000,44.000000000000000,17.0000000,1.960000000000000,0.0000000,25.0000000
2301-207235,1,3860,UT,Title and Escrow,Reverse Mortgage,153000.0000000,85237.0000000,67763.0000000,1.0000000,86.0000000,55.535714285714300,21.0000000,1.821428571428570,0.0000000,28.0000000
17-513499,2,3862,CA,LCP - Title Only,Refinance,75000.0000000,440000.0000000,-365000.0000000,2.0000000,33.0000000,15.648648648648600,5.0000000,0.351351351351351,0.0000000,37.0000000
17-513501,2,3863,CA,LCP & Sub-Escrow,Refinance,45000.0000000,53032.0000000,-8032.0000000,1.0000000,59.0000000,24.512820512820500,4.0000000,0.512820512820513,0.0000000,39.0000000
2301-207237,1,3860,KS,Title and Escrow,Reverse Mortgage,84300.0000000,0.0000000,84300.0000000,0.0000000,77.0000000,53.409090909090900,20.0000000,1.681818181818180,0.0000000,22.0000000
17-513504,2,3863,CA,Title & Full Escrow,Refinance,165000.0000000,214000.0000000,-49000.0000000,1.0000000,60.0000000,34.826086956521700,16.0000000,0.434782608695652,0.0000000,23.0000000
17-513505,2,3862,CA,Title & Sub-Escrow,Refinance,121000.0000000,142389.0000000,-21389.0000000,1.0000000,51.0000000,32.071428571428600,17.0000000,0.678571428571429,0.0000000,28.0000000
17-513507,2,3863,CA,Title & Sub-Escrow,Refinance,636446.0000000,584500.0000000,51946.0000000,2.0000000,49.0000000,21.972222222222200,21.0000000,0.472222222222222,0.0000000,36.0000000
17-513508,2,3860,CO,Title & Full Escrow,Refinance,158000.0000000,168000.0000000,-10000.0000000,2.0000000,74.0000000,24.512820512820500,26.0000000,0.358974358974359,0.0000000,39.0000000
17-513509,2,3863,CA,Title & Sub-Escrow,Refinance,560000.0000000,607500.0000000,-47500.0000000,1.0000000,28.0000000,8.266666666666670,17.0000000,0.177777777777778,1.0000000,45.0000000
2301-207247,1,3860,IN,Title and Escrow,Reverse Mortgage,83616.0000000,41050.0200000,42565.9800000,1.0000000,77.0000000,53.954545454545500,24.0000000,1.681818181818180,0.0000000,22.0000000
17-513513,2,3863,CA,Title Only,Refinance,45650.0000000,402000.0000000,-356350.0000000,1.0000000,48.0000000,29.880000000000000,16.0000000,0.400000000000000,0.0000000,25.0000000
2301-207250,1,3860,AL,Title and Escrow,Reverse Mortgage,30000.0000000,6933.6500000,23066.3500000,4.0000000,49.0000000,13.222222222222200,29.0000000,0.177777777777778,1.0000000,45.0000000
17-513520,2,3862,CA,Title Only,Refinance,353942.0000000,340000.0000000,13942.0000000,1.0000000,37.0000000,31.040000000000000,18.0000000,0.680000000000000,0.0000000,25.0000000
2301-207252,1,3860,NE,Title and Escrow,Reverse Mortgage,101379.0000000,50000.0000000,51379.0000000,1.0000000,68.0000000,32.464285714285700,20.0000000,1.071428571428570,0.0000000,28.0000000
17-513525,2,3863,CA,Title & Full Escrow,Refinance,128205.0000000,109050.0000000,19155.0000000,1.0000000,62.0000000,22.184210526315800,16.0000000,0.421052631578947,0.0000000,38.0000000
17-513530,2,3863,CA,LCP - Title Only,Refinance,111000.0000000,202900.0000000,-91900.0000000,1.0000000,30.0000000,18.758620689655200,4.0000000,0.310344827586207,0.0000000,29.0000000
2301-207257,1,3860,MA,Title and Escrow,Reverse Mortgage,123840.0000000,237000.0000000,-113160.0000000,3.0000000,111.0000000,55.611111111111100,29.0000000,2.972222222222220,0.0000000,36.0000000
2301-207258,1,3863,NV,Title and Escrow,Reverse Mortgage,141963.0000000,0.0000000,141963.0000000,0.0000000,71.0000000,36.714285714285700,19.0000000,1.178571428571430,0.0000000,28.0000000
2301-207260,1,3863,FL,Title and Escrow,Reverse Mortgage,151232.0000000,66947.0000000,84285.0000000,1.0000000,74.0000000,45.880000000000000,27.0000000,1.480000000000000,0.0000000,25.0000000
17-513539,2,3863,CA,Title Only,Refinance,80000.0000000,0.0000000,80000.0000000,0.0000000,38.0000000,24.708333333333300,14.0000000,0.458333333333333,0.0000000,24.0000000
2301-207261,1,3860,MO,Title and Escrow,Reverse Mortgage,81000.0000000,0.0000000,81000.0000000,0.0000000,59.0000000,12.222222222222200,20.0000000,0.333333333333333,1.0000000,45.0000000
17-513547,2,3863,CA,Title & Sub-Escrow,Refinance,245600.0000000,321900.0000000,-76300.0000000,2.0000000,61.0000000,22.333333333333300,19.0000000,0.444444444444444,0.0000000,36.0000000
2301-207264,1,3863,CA,Title and Escrow,Reverse Mortgage,355000.0000000,373500.0000000,-18500.0000000,1.0000000,72.0000000,54.090909090909100,17.0000000,1.318181818181820,0.0000000,22.0000000
17-513549,2,3863,CA,Title & Sub-Escrow,Refinance,552655.0000000,481126.0000000,71529.0000000,1.0000000,55.0000000,19.763157894736800,18.0000000,0.394736842105263,0.0000000,38.0000000
2301-207265,1,3863,CA,Title and Escrow,Reverse Mortgage,430000.0000000,395250.0000000,34750.0000000,1.0000000,47.0000000,9.200000000000000,18.0000000,0.155555555555556,1.0000000,45.0000000
17-513553,2,3863,CA,Title & Sub-Escrow,Refinance,417000.0000000,417000.0000000,0.0000000,1.0000000,49.0000000,19.916666666666700,18.0000000,0.361111111111111,0.0000000,36.0000000
17-513554,2,3860,CA,Title & Full Escrow,Refinance,113750.0000000,109701.0000000,4049.0000000,1.0000000,77.0000000,26.368421052631600,19.0000000,0.526315789473684,0.0000000,38.0000000
17-513555,2,3863,CA,Title Only,Refinance,95000.0000000,180000.0000000,-85000.0000000,2.0000000,46.0000000,39.000000000000000,19.0000000,0.954545454545455,0.0000000,22.0000000
17-513565,2,3863,CA,Title & Full Escrow,Refinance,370000.0000000,400000.0000000,-30000.0000000,1.0000000,72.0000000,37.833333333333300,19.0000000,1.066666666666670,0.0000000,30.0000000
17-513568,2,3863,CA,LCP - Title Only,Refinance,29000.0000000,215470.0000000,-186470.0000000,2.0000000,33.0000000,15.944444444444400,6.0000000,0.277777777777778,0.0000000,36.0000000
2301-207274,1,3863,CA,Title and Escrow,Reverse Mortgage,114938.0000000,0.0000000,114938.0000000,0.0000000,72.0000000,46.142857142857100,13.0000000,1.357142857142860,0.0000000,28.0000000
2301-207275,1,3863,CA,Title and Escrow,Reverse Mortgage,269735.0000000,412500.0000000,-142765.0000000,1.0000000,62.0000000,51.954545454545500,18.0000000,1.090909090909090,0.0000000,22.0000000
2301-207276,1,3863,CA,Title and Escrow,Reverse Mortgage,312090.0000000,600000.0000000,-287910.0000000,1.0000000,64.0000000,54.388888888888900,17.0000000,1.277777777777780,0.0000000,18.0000000
17-513575,2,3862,CA,Title & Sub-Escrow,Refinance,304300.0000000,422376.0000000,-118076.0000000,3.0000000,30.0000000,10.422222222222200,23.0000000,0.155555555555556,1.0000000,45.0000000
2301-207277,1,3860,AL,Title and Escrow,Reverse Mortgage,81300.0000000,0.0000000,81300.0000000,0.0000000,80.0000000,58.809523809523800,19.0000000,1.428571428571430,0.0000000,21.0000000
2301-207278,1,3860,NY,Title and Escrow,Reverse Mortgage,250000.0000000,121800.0000000,128200.0000000,2.0000000,52.0000000,11.822222222222200,22.0000000,0.311111111111111,1.0000000,45.0000000
17-513590,2,3863,CA,LCP - Title Only,Refinance,33500.0000000,211765.0000000,-178265.0000000,1.0000000,34.0000000,19.862068965517200,3.0000000,0.310344827586207,0.0000000,29.0000000
17-513591,2,3863,CA,LCP - Title Only,Refinance,80000.0000000,176000.0000000,-96000.0000000,1.0000000,34.0000000,18.028571428571400,6.0000000,0.257142857142857,0.0000000,35.0000000
17-513593,2,3863,CA,Title Only,Refinance,166831.0000000,2174.6200000,164656.3800000,1.0000000,34.0000000,10.222222222222200,24.0000000,0.266666666666667,1.0000000,45.0000000
17-513597,2,3862,CA,Title & Full Escrow,Refinance,171200.0000000,75000.0000000,96200.0000000,1.0000000,58.0000000,31.222222222222200,16.0000000,0.555555555555556,0.0000000,27.0000000
17-513610,2,3863,CA,Title Only,Refinance,179639.0000000,170445.0000000,9194.0000000,1.0000000,47.0000000,31.913043478260900,18.0000000,0.521739130434783,0.0000000,23.0000000
2301-207291,1,3860,MS,Title Only,Reverse Mortgage,48254.7500000,0.0000000,48254.7500000,0.0000000,70.0000000,22.800000000000000,19.0000000,0.542857142857143,0.0000000,35.0000000
17-513616,2,3860,CO,Title & Full Escrow,Refinance,135000.0000000,100000.0000000,35000.0000000,1.0000000,69.0000000,45.761904761904800,22.0000000,0.809523809523810,0.0000000,21.0000000
17-513617,2,3860,CO,Title & Full Escrow,Refinance,172500.0000000,153000.0000000,19500.0000000,1.0000000,66.0000000,42.000000000000000,22.0000000,0.666666666666667,0.0000000,21.0000000
2301-207293,1,3863,FL,Title and Escrow,Reverse Mortgage,55968.0000000,0.0000000,55968.0000000,0.0000000,74.0000000,36.000000000000000,26.0000000,1.026315789473680,0.0000000,38.0000000
2301-207307,1,3863,CA,Title and Escrow,Reverse Mortgage,443479.5000000,469342.5000000,-25863.0000000,1.0000000,71.0000000,42.481481481481500,18.0000000,1.259259259259260,0.0000000,27.0000000
2301-207309,1,29189,VT,Title and Escrow,Reverse Mortgage,135585.0000000,0.0000000,135585.0000000,0.0000000,58.0000000,30.586206896551700,2.0000000,1.103448275862070,0.0000000,29.0000000
17-513624,2,3863,CA,Title & Full Escrow,Refinance,390000.0000000,453000.0000000,-63000.0000000,2.0000000,60.0000000,42.478260869565200,19.0000000,0.956521739130435,0.0000000,23.0000000
2301-207310,1,29189,ND,Title and Escrow,Reverse Mortgage,49410.0000000,0.0000000,49410.0000000,0.0000000,58.0000000,23.111111111111100,2.0000000,1.055555555555560,0.0000000,36.0000000
2301-207312,1,3860,TN,Title and Escrow,Reverse Mortgage,144290.0000000,0.0000000,144290.0000000,0.0000000,76.0000000,28.971428571428600,19.0000000,1.114285714285710,0.0000000,35.0000000
17-513630,2,3863,CA,Title & Sub-Escrow,Refinance,185000.0000000,249489.0000000,-64489.0000000,2.0000000,46.0000000,23.655172413793100,17.0000000,0.448275862068966,0.0000000,29.0000000
2301-207315,1,3863,NV,Title and Escrow,Reverse Mortgage,500000.0000000,492463.4300000,7536.5700000,13.0000000,60.0000000,19.333333333333300,33.0000000,0.422222222222222,1.0000000,45.0000000
17-513633,2,3860,UT,Title & Full Escrow,Refinance,107950.0000000,142450.0000000,-34500.0000000,1.0000000,61.0000000,41.523809523809500,22.0000000,0.761904761904762,0.0000000,21.0000000
17-513634,2,3860,NJ,Title & Full Escrow,Refinance,302706.0000000,0.0000000,302706.0000000,0.0000000,47.0000000,7.977777777777780,2.0000000,0.177777777777778,1.0000000,45.0000000
17-513640,2,3863,CA,Title Only,Refinance,215389.0000000,220924.0000000,-5535.0000000,1.0000000,52.0000000,31.888888888888900,24.0000000,0.814814814814815,0.0000000,27.0000000
2301-207322,1,3860,VA,Title and Escrow,Reverse Mortgage,222707.8000000,0.0000000,222707.8000000,0.0000000,73.0000000,49.095238095238100,24.0000000,1.761904761904760,0.0000000,21.0000000
17-513652,2,3863,CA,Title Only,Refinance,357655.0000000,356366.0000000,1289.0000000,1.0000000,43.0000000,27.750000000000000,19.0000000,0.625000000000000,0.0000000,24.0000000
2301-207325,1,3860,MI,Title and Escrow,Reverse Mortgage,42000.0000000,0.0000000,42000.0000000,0.0000000,47.0000000,7.177777777777780,1.0000000,0.177777777777778,1.0000000,45.0000000
17-513654,2,3863,CA,Title Only,Refinance,206000.0000000,630000.0000000,-424000.0000000,2.0000000,43.0000000,19.388888888888900,22.0000000,0.416666666666667,0.0000000,36.0000000
2301-207326,1,3860,MI,Title and Escrow,Reverse Mortgage,42000.0000000,0.0000000,42000.0000000,0.0000000,46.0000000,8.088888888888890,1.0000000,0.088888888888889,1.0000000,45.0000000
2301-207328,1,3863,CA,Title and Escrow,Reverse Mortgage,141642.0000000,180000.0000000,-38358.0000000,2.0000000,80.0000000,53.741935483871000,21.0000000,2.096774193548390,0.0000000,31.0000000
17-513655,2,3863,CA,LCP - Title Only,Refinance,100000.0000000,630000.0000000,-530000.0000000,2.0000000,36.0000000,15.805555555555600,7.0000000,0.361111111111111,0.0000000,36.0000000
2301-207329,1,3860,NE,Title and Escrow,Reverse Mortgage,207072.0000000,81000.0000000,126072.0000000,2.0000000,83.0000000,46.054054054054100,28.0000000,1.675675675675680,0.0000000,37.0000000
17-513657,2,3863,CA,Title & Full Escrow,Refinance,255000.0000000,263550.0000000,-8550.0000000,1.0000000,40.0000000,7.555555555555560,16.0000000,0.111111111111111,1.0000000,45.0000000
2301-207332,1,3863,CA,Title and Escrow,Reverse Mortgage,178560.0000000,0.0000000,178560.0000000,0.0000000,65.0000000,44.454545454545500,14.0000000,1.318181818181820,0.0000000,22.0000000
2301-207333,1,3860,PA,Title and Escrow,Reverse Mortgage,74294.0000000,107000.0000000,-32706.0000000,2.0000000,90.0000000,53.107142857142900,26.0000000,2.071428571428570,0.0000000,28.0000000
17-513659,2,3860,UT,Title & Sub-Escrow,Refinance,201600.0000000,201286.0000000,314.0000000,1.0000000,80.0000000,36.741935483871000,23.0000000,1.161290322580650,0.0000000,31.0000000
17-513665,2,3863,NV,Title & Full Escrow,Refinance,144000.0000000,117900.0000000,26100.0000000,1.0000000,71.0000000,22.263157894736800,19.0000000,0.394736842105263,0.0000000,38.0000000
17-513666,2,3863,CA,LCP - Title Only,Refinance,50000.0000000,0.0000000,50000.0000000,0.0000000,36.0000000,36.882352941176500,3.0000000,0.705882352941177,0.0000000,17.0000000
17-513667,2,3860,OR,Property Report / O&E - Title Only,Uninsured (Info Products),50000.0000000,277500.0000000,-227500.0000000,1.0000000,37.0000000,20.185185185185200,4.0000000,0.370370370370370,0.0000000,27.0000000
17-513668,2,3863,CA,Title Only,Refinance,70000.0000000,130000.0000000,-60000.0000000,2.0000000,38.0000000,30.047619047619000,19.0000000,0.523809523809524,0.0000000,21.0000000
17-513670,2,3860,CO,Property Report / O&E - Title Only,Uninsured (Info Products),29000.0000000,0.0000000,29000.0000000,0.0000000,20.0000000,4.088888888888890,0.0000000,0.066666666666667,1.0000000,45.0000000
17-513679,2,3860,ID,Property Report / O&E - Title Only,Uninsured (Info Products),49500.0000000,297700.0000000,-248200.0000000,1.0000000,37.0000000,24.100000000000000,4.0000000,0.400000000000000,0.0000000,20.0000000
17-513680,2,3863,CA,LCP - Title Only,Refinance,25000.0000000,0.0000000,25000.0000000,0.0000000,34.0000000,22.130434782608700,5.0000000,0.434782608695652,0.0000000,23.0000000
2301-207342,1,3863,CA,Title and Escrow,Reverse Mortgage,284080.0000000,337000.0000000,-52920.0000000,2.0000000,61.0000000,31.083333333333300,16.0000000,1.027777777777780,0.0000000,36.0000000
2301-207344,1,3863,CA,Title and Escrow,Reverse Mortgage,225280.0000000,97000.0000000,128280.0000000,1.0000000,87.0000000,45.807692307692300,17.0000000,1.653846153846150,0.0000000,26.0000000
2301-207350,1,3860,GA,Title and Escrow,Reverse Mortgage,300000.0000000,50000.0000000,250000.0000000,1.0000000,52.0000000,9.911111111111110,21.0000000,0.200000000000000,1.0000000,45.0000000
17-513694,2,3863,CA,Title & Full Escrow,Refinance,195000.0000000,227500.0000000,-32500.0000000,1.0000000,40.0000000,8.000000000000000,17.0000000,0.111111111111111,1.0000000,45.0000000
2301-207352,1,3860,CO,Title and Escrow,Reverse Mortgage,244670.0000000,25000.0000000,219670.0000000,1.0000000,64.0000000,32.266666666666700,22.0000000,0.766666666666667,0.0000000,30.0000000
17-513699,2,3863,CA,LCP - Title Only,Refinance,66500.0000000,276000.0000000,-209500.0000000,1.0000000,36.0000000,63.333333333333300,5.0000000,1.583333333333330,0.0000000,12.0000000
17-513702,2,3863,CA,LCP - Title Only,Refinance,50000.0000000,350025.0000000,-300025.0000000,1.0000000,35.0000000,31.250000000000000,4.0000000,0.700000000000000,0.0000000,20.0000000
17-513705,2,3862,CA,Title Only,Refinance,223721.0000000,250133.0000000,-26412.0000000,1.0000000,42.0000000,19.147058823529400,18.0000000,0.441176470588235,0.0000000,34.0000000
17-513706,2,3863,CA,LCP - Title Only,Refinance,19500.0000000,67000.0000000,-47500.0000000,1.0000000,33.0000000,17.264705882352900,5.0000000,0.294117647058824,0.0000000,34.0000000
17-513710,2,3863,CA,Title Only,Refinance,100305.0000000,95000.0000000,5305.0000000,1.0000000,39.0000000,16.685714285714300,17.0000000,0.257142857142857,0.0000000,35.0000000
17-513711,2,3863,CA,Title & Sub-Escrow,Refinance,298000.0000000,317570.0000000,-19570.0000000,1.0000000,64.0000000,36.038461538461500,18.0000000,0.576923076923077,0.0000000,26.0000000
17-513716,2,3863,CA,Title Only,Refinance,30000.0000000,146000.0000000,-116000.0000000,1.0000000,21.0000000,7.022222222222220,16.0000000,0.044444444444444,1.0000000,45.0000000
2301-207362,1,3860,LA,Title and Escrow,Reverse Mortgage,76870.8000000,10387.8200000,66482.9800000,1.0000000,76.0000000,58.904761904761900,22.0000000,2.380952380952380,0.0000000,21.0000000
17-513719,2,3863,CA,LCP - Title Only,Refinance,57520.0000000,348000.0000000,-290480.0000000,1.0000000,38.0000000,23.740740740740700,4.0000000,0.444444444444444,0.0000000,27.0000000
17-513720,2,3860,CA,Title & Full Escrow,Refinance,118100.0000000,117000.0000000,1100.0000000,1.0000000,41.0000000,8.333333333333330,16.0000000,0.177777777777778,1.0000000,45.0000000
2301-207367,1,3863,CA,Title and Escrow,Reverse Mortgage,86400.0000000,78551.0000000,7849.0000000,1.0000000,62.0000000,36.285714285714300,16.0000000,1.171428571428570,0.0000000,35.0000000
17-513723,2,3860,UT,Title & Sub-Escrow,Refinance,273589.0000000,0.0000000,273589.0000000,0.0000000,30.0000000,7.355555555555560,1.0000000,0.133333333333333,1.0000000,45.0000000
17-513724,2,3863,CA,Title & Full Escrow,Refinance,66000.0000000,100550.0200000,-34550.0200000,2.0000000,48.0000000,11.622222222222200,20.0000000,0.311111111111111,1.0000000,45.0000000
17-513727,2,3860,MO,Title & Full Escrow,Refinance,275793.0000000,0.0000000,275793.0000000,0.0000000,46.0000000,7.555555555555560,2.0000000,0.244444444444444,1.0000000,45.0000000
2301-207378,1,3860,CO,Title and Escrow,Reverse Mortgage,246447.0000000,276292.9400000,-29845.9400000,2.0000000,88.0000000,43.964285714285700,21.0000000,1.321428571428570,0.0000000,28.0000000
17-513738,2,3862,CA,Title Only,Refinance,223000.0000000,218853.0000000,4147.0000000,1.0000000,36.0000000,20.448275862069000,15.0000000,0.448275862068966,0.0000000,29.0000000
2301-207383,1,3860,LA,Title and Escrow,Reverse Mortgage,292202.6000000,425800.0000000,-133597.4000000,3.0000000,96.0000000,70.695652173913000,24.0000000,2.695652173913040,0.0000000,23.0000000
17-513747,2,3863,CA,Title & Full Escrow,Refinance,259300.0000000,260636.0000000,-1336.0000000,1.0000000,41.0000000,7.466666666666670,17.0000000,0.111111111111111,1.0000000,45.0000000
17-513749,2,3863,NV,Title & Full Escrow,Refinance,209341.0000000,216899.0000000,-7558.0000000,1.0000000,74.0000000,52.315789473684200,20.0000000,0.842105263157895,0.0000000,19.0000000
17-513750,2,3863,CA,LCP & Sub-Escrow,Refinance,26300.0000000,206000.0000000,-179700.0000000,1.0000000,56.0000000,32.615384615384600,7.0000000,0.538461538461538,0.0000000,26.0000000
2301-207386,1,3860,IL,Title and Escrow,Reverse Mortgage,250000.0000000,0.0000000,250000.0000000,0.0000000,45.0000000,6.355555555555560,1.0000000,0.044444444444444,1.0000000,45.0000000
