sFileNumber,vCoverageType,vTransaction,nLoanAmount,nLiens,nActions,nAuditEntries,nTotalNotes,oCancelled,oNumDays
2301-206197,3863,Reverse Mortgage,68000.0,2.0,75.0,50.79411764705880,1.50000000000000,0.0,34.0
2301-206198,3863,Reverse Mortgage,176390.0,1.0,75.0,33.00000000000000,1.28260869565217,0.0,46.0
17-511939,3863,Refinance,125020.0,1.0,70.0,24.42500000000000,0.57500000000000,0.0,40.0
17-511940,3862,Refinance,273585.0,1.0,64.0,35.87500000000000,0.75000000000000,0.0,24.0
2301-206203,3863,Reverse Mortgage,117024.0,0.0,67.0,64.60000000000000,1.85000000000000,0.0,20.0
2301-206204,3863,Reverse Mortgage,327500.0,1.0,66.0,39.08571428571430,1.00000000000000,0.0,35.0
2301-206205,3863,Reverse Mortgage,250000.0,1.0,51.0,22.66666666666670,0.60000000000000,1.0,45.0
2301-206206,3863,Reverse Mortgage,45182.5,0.0,78.0,50.50000000000000,1.61538461538462,0.0,26.0
2301-206207,3860,Reverse Mortgage,250000.0,1.0,50.0,11.02222222222220,0.42222222222222,1.0,45.0
2301-206208,3863,Reverse Mortgage,117708.0,1.0,79.0,26.85245901639340,0.91803278688525,0.0,61.0
17-511943,3860,Refinance,98595.0,1.0,38.0,18.74358974358970,0.35897435897436,0.0,39.0
2301-206210,3863,Reverse Mortgage,347500.0,1.0,83.0,36.86842105263160,1.47368421052632,0.0,38.0
2301-206211,3860,Reverse Mortgage,52470.0,0.0,96.0,31.79487179487180,1.12820512820513,0.0,39.0
17-511944,3863,Refinance,220000.0,2.0,63.0,17.97916666666670,0.35416666666667,0.0,48.0
17-511945,3860,Refinance,192000.0,2.0,82.0,21.02222222222220,0.31111111111111,0.0,45.0
2301-206213,3863,Reverse Mortgage,443479.5,1.0,60.0,18.06451612903230,0.82258064516129,0.0,62.0
2301-206214,3863,Reverse Mortgage,112290.0,0.0,85.0,25.40000000000000,1.00000000000000,1.0,45.0
2301-206215,3863,Reverse Mortgage,125869.0,0.0,84.0,28.23809523809520,0.83333333333333,0.0,42.0
17-511948,3860,Refinance,315500.0,1.0,71.0,22.12962962962960,0.50000000000000,0.0,54.0
17-511949,3863,Refinance,100000.0,1.0,60.0,46.78947368421050,0.57894736842105,0.0,19.0
17-511950,3862,Refinance,180726.0,1.0,71.0,26.42105263157890,0.60526315789474,0.0,38.0
2301-206217,3860,Reverse Mortgage,220000.0,0.0,48.0,9.35555555555556,0.17777777777778,1.0,45.0
2301-206218,3860,Reverse Mortgage,133000.0,3.0,60.0,17.48888888888890,0.77777777777778,1.0,45.0
2301-206219,3863,Reverse Mortgage,307260.0,1.0,84.0,41.32258064516130,1.25806451612903,0.0,31.0
2301-206220,3860,Reverse Mortgage,182246.0,1.0,78.0,28.78571428571430,0.85714285714286,0.0,42.0
2301-206222,3860,Reverse Mortgage,119700.0,1.0,80.0,65.11111111111110,2.00000000000000,0.0,18.0
2301-206223,3863,Reverse Mortgage,189000.0,0.0,74.0,29.26315789473680,1.05263157894737,0.0,38.0
2301-206224,29189,Reverse Mortgage,275000.0,0.0,45.0,10.22222222222220,0.31111111111111,1.0,45.0
2301-206225,3860,Reverse Mortgage,76720.0,1.0,94.0,34.92500000000000,1.60000000000000,0.0,40.0
2301-206226,3863,Reverse Mortgage,73196.0,0.0,93.0,30.53846153846150,0.86538461538462,0.0,52.0
2301-206227,3860,Reverse Mortgage,90000.0,1.0,54.0,11.97777777777780,0.37777777777778,1.0,45.0
17-511955,3862,Refinance,203000.0,1.0,58.0,31.40000000000000,0.72000000000000,0.0,25.0
17-511956,3863,Refinance,625500.0,1.0,73.0,23.45238095238100,0.50000000000000,0.0,42.0
17-511957,3860,Refinance,160000.0,2.0,75.0,26.92500000000000,0.65000000000000,0.0,40.0
17-511958,3860,Refinance,66137.0,1.0,49.0,11.20634920634920,0.22222222222222,0.0,63.0
2301-206231,3860,Reverse Mortgage,159000.0,1.0,84.0,36.36842105263160,1.26315789473684,0.0,38.0
17-511962,3860,Uninsured (Info Products),15000.0,1.0,37.0,20.12000000000000,0.32000000000000,0.0,25.0
17-511963,3860,Refinance,92200.0,1.0,64.0,48.78947368421050,0.89473684210526,0.0,19.0
17-511968,3860,Uninsured (Info Products),218750.0,1.0,37.0,15.60606060606060,0.27272727272727,0.0,33.0
17-511969,3860,Uninsured (Info Products),12000.0,1.0,49.0,18.08823529411760,0.41176470588235,0.0,34.0
17-511970,3863,Refinance,200000.0,1.0,54.0,36.24000000000000,0.60000000000000,0.0,25.0
17-511971,3860,Uninsured (Info Products),45000.0,1.0,36.0,11.57142857142860,0.19047619047619,0.0,42.0
2301-206234,3863,Reverse Mortgage,129429.0,0.0,83.0,27.47169811320750,1.09433962264151,0.0,53.0
17-511972,3863,Uninsured (Info Products),167050.0,1.0,32.0,15.44117647058820,0.20588235294118,0.0,34.0
17-511973,3860,Uninsured (Info Products),50000.0,1.0,37.0,14.78048780487800,0.24390243902439,0.0,41.0
17-511974,3860,Uninsured (Info Products),240000.0,2.0,68.0,25.09756097560980,0.43902439024390,0.0,41.0
2301-206235,3860,Reverse Mortgage,49849.0,1.0,73.0,44.55555555555560,1.55555555555556,0.0,27.0
2301-206236,3860,Reverse Mortgage,143000.0,0.0,50.0,8.60000000000000,0.33333333333333,1.0,45.0
2301-206237,3863,Reverse Mortgage,312750.0,1.0,70.0,36.16129032258060,1.16129032258065,0.0,31.0
2301-206239,3863,Reverse Mortgage,469125.0,0.0,77.0,25.89795918367350,0.73469387755102,0.0,49.0
2301-206240,3860,Reverse Mortgage,220000.0,4.0,54.0,13.60000000000000,0.46666666666667,1.0,45.0
17-511976,3860,Refinance,223671.0,0.0,26.0,5.51111111111111,0.11111111111111,1.0,45.0
2301-206242,3860,Reverse Mortgage,495000.0,1.0,47.0,9.55555555555556,0.13333333333333,1.0,45.0
17-511980,3863,Refinance,255000.0,1.0,45.0,15.73333333333330,0.35555555555556,0.0,45.0
2301-206244,3863,Reverse Mortgage,390000.0,1.0,58.0,11.80000000000000,0.28888888888889,1.0,45.0
17-511982,3860,Refinance,112365.0,2.0,59.0,19.60869565217390,0.47826086956522,0.0,46.0
2301-206247,3863,Reverse Mortgage,195270.0,2.0,92.0,31.43181818181820,0.95454545454546,0.0,44.0
17-511988,3863,Refinance,184300.0,5.0,58.0,14.08888888888890,0.24444444444444,1.0,45.0
17-511989,3863,Refinance,69250.0,3.0,37.0,20.68750000000000,0.59375000000000,0.0,32.0
2301-206249,3860,Reverse Mortgage,60000.0,0.0,48.0,5.71111111111111,0.11111111111111,1.0,45.0
17-511990,3863,Refinance,60000.0,1.0,40.0,17.25000000000000,0.20454545454546,0.0,44.0
17-511991,3863,Refinance,50000.0,2.0,40.0,19.62857142857140,0.28571428571429,0.0,35.0
2301-206250,3860,Reverse Mortgage,34397.0,0.0,109.0,49.22727272727270,1.40909090909091,0.0,44.0
17-511995,3863,Refinance,83000.0,0.0,19.0,5.20000000000000,0.06666666666667,1.0,45.0
2301-206251,3860,Reverse Mortgage,49780.0,1.0,85.0,45.60714285714290,2.21428571428571,0.0,28.0
17-511996,3863,Refinance,61000.0,1.0,34.0,14.83333333333330,0.19047619047619,0.0,42.0
17-511998,3863,Refinance,76200.0,2.0,55.0,20.11904761904760,0.35714285714286,0.0,42.0
2301-206252,3860,Reverse Mortgage,267240.0,1.0,79.0,19.61016949152540,0.88135593220339,0.0,59.0
17-512003,3862,Refinance,326800.0,1.0,37.0,18.00000000000000,0.39473684210526,0.0,38.0
17-512005,3863,Refinance,200000.0,1.0,34.0,9.66666666666667,0.18333333333333,0.0,60.0
2301-206253,3860,Reverse Mortgage,317754.0,0.0,73.0,31.60000000000000,0.96666666666667,0.0,30.0
17-512007,3863,Refinance,412500.0,2.0,40.0,14.02000000000000,0.42000000000000,0.0,50.0
2301-206254,3860,Reverse Mortgage,104057.1,2.0,76.0,30.23529411764710,1.17647058823529,0.0,51.0
17-512009,3860,Uninsured (Info Products),25000.0,1.0,37.0,21.32000000000000,0.32000000000000,0.0,25.0
2301-206255,3860,Reverse Mortgage,40132.0,0.0,90.0,47.30555555555560,1.36111111111111,0.0,36.0
17-512012,3863,Refinance,295000.0,1.0,65.0,24.23076923076920,0.58974358974359,0.0,39.0
2301-206258,3863,Reverse Mortgage,248400.0,1.0,89.0,33.34482758620690,1.08620689655172,0.0,58.0
2301-206266,3863,Reverse Mortgage,281160.0,0.0,74.0,22.46666666666670,0.71666666666667,0.0,60.0
2301-206267,3863,Reverse Mortgage,95275.0,0.0,80.0,23.80000000000000,0.80000000000000,0.0,60.0
2301-206268,3863,Reverse Mortgage,162032.0,1.0,89.0,41.88095238095240,1.38095238095238,0.0,42.0
17-512016,3863,Refinance,242000.0,1.0,50.0,16.93181818181820,0.29545454545455,0.0,44.0
17-512017,3862,Refinance,373900.0,2.0,58.0,28.40625000000000,0.78125000000000,0.0,32.0
17-512018,3863,Refinance,625510.0,2.0,56.0,15.88235294117650,0.25490196078431,0.0,51.0
2301-206273,3863,Reverse Mortgage,182240.0,1.0,67.0,35.14285714285710,1.03571428571429,0.0,28.0
2301-206274,3863,Reverse Mortgage,210750.0,1.0,76.0,30.66666666666670,0.71428571428571,0.0,42.0
2301-206277,3863,Reverse Mortgage,194220.0,2.0,89.0,88.50000000000000,2.94444444444444,0.0,18.0
17-512026,3863,Refinance,75000.0,1.0,43.0,16.25641025641030,0.28205128205128,0.0,39.0
17-512027,3862,Refinance,414500.0,1.0,67.0,24.11363636363640,0.68181818181818,0.0,44.0
17-512029,3860,Refinance,68400.0,1.0,69.0,27.45945945945950,0.54054054054054,0.0,37.0
17-512030,3860,Refinance,97600.0,1.0,78.0,38.36666666666670,0.76666666666667,0.0,30.0
17-512033,3862,Refinance,319000.0,1.0,37.0,11.28846153846150,0.19230769230769,0.0,52.0
2301-206279,3860,Reverse Mortgage,247775.0,1.0,82.0,24.27450980392160,0.80392156862745,0.0,51.0
17-512035,3862,Refinance,104650.0,1.0,38.0,21.70000000000000,0.43333333333333,0.0,30.0
17-512036,3863,Refinance,102000.0,2.0,48.0,28.40000000000000,0.56000000000000,0.0,25.0
17-512037,3863,Refinance,80000.0,1.0,51.0,26.78125000000000,0.62500000000000,0.0,32.0
17-512038,3863,Refinance,100000.0,2.0,33.0,22.12000000000000,0.56000000000000,0.0,25.0
17-512039,3863,Refinance,50000.0,1.0,35.0,10.98113207547170,0.13207547169811,0.0,53.0
17-512040,3863,Refinance,22000.0,1.0,40.0,17.71428571428570,0.25714285714286,0.0,35.0
17-512041,3863,Refinance,70000.0,1.0,74.0,16.87931034482760,0.51724137931035,0.0,58.0
17-512045,3860,Uninsured (Info Products),40000.0,1.0,68.0,20.30952380952380,0.47619047619048,0.0,42.0
2301-206281,3863,Reverse Mortgage,278640.0,1.0,64.0,27.43243243243240,0.86486486486487,0.0,37.0
2301-206282,3860,Reverse Mortgage,625500.0,0.0,60.0,12.26666666666670,0.31111111111111,1.0,45.0
2301-206283,3860,Reverse Mortgage,347778.0,3.0,79.0,81.80000000000000,3.00000000000000,0.0,15.0
2301-206284,3860,Reverse Mortgage,363000.0,0.0,46.0,7.08888888888889,0.22222222222222,1.0,45.0
2301-206285,3863,Reverse Mortgage,320000.0,1.0,54.0,13.91111111111110,0.35555555555556,1.0,45.0
2301-206286,3860,Reverse Mortgage,67328.0,1.0,84.0,40.54761904761910,1.04761904761905,0.0,42.0
2301-206289,3860,Reverse Mortgage,116500.0,1.0,55.0,11.02222222222220,0.26666666666667,1.0,45.0
17-512054,3863,Refinance,350000.0,2.0,51.0,21.04761904761900,0.40476190476191,0.0,42.0
2301-206291,3863,Reverse Mortgage,170190.0,2.0,72.0,43.56666666666670,1.43333333333333,0.0,30.0
2301-206292,3863,Reverse Mortgage,133000.0,2.0,69.0,54.64000000000000,1.64000000000000,0.0,25.0
2301-206294,3863,Reverse Mortgage,355909.5,2.0,62.0,26.65909090909090,0.75000000000000,0.0,44.0
2301-206295,3863,Reverse Mortgage,302495.0,2.0,65.0,42.68750000000000,1.53125000000000,0.0,32.0
2301-206297,3863,Reverse Mortgage,304544.0,1.0,69.0,26.55813953488370,0.62790697674419,0.0,43.0
17-512062,3863,Refinance,214750.0,1.0,49.0,38.57142857142860,0.71428571428571,0.0,21.0
17-512063,3863,Refinance,341625.0,1.0,57.0,19.39130434782610,0.26086956521739,0.0,46.0
2301-206299,3863,Reverse Mortgage,116600.0,2.0,73.0,34.37209302325580,1.16279069767442,0.0,43.0
2301-206300,3863,Reverse Mortgage,410953.5,1.0,60.0,27.25581395348840,0.76744186046512,0.0,43.0
17-512064,3863,Refinance,145000.0,1.0,65.0,22.92857142857140,0.45238095238095,0.0,42.0
17-512065,3860,Refinance,233000.0,2.0,66.0,15.55172413793100,0.31034482758621,0.0,58.0
2301-206302,3860,Reverse Mortgage,85000.0,0.0,53.0,9.84444444444444,0.17777777777778,1.0,45.0
2301-206303,3860,Reverse Mortgage,70590.0,1.0,78.0,38.30555555555560,1.38888888888889,0.0,36.0
17-512066,3860,Refinance,83100.0,1.0,65.0,21.24000000000000,0.52000000000000,0.0,50.0
17-512070,3863,Refinance,100800.0,1.0,34.0,9.66666666666667,0.22222222222222,1.0,45.0
17-512072,3860,Refinance,173500.0,2.0,60.0,16.38000000000000,0.34000000000000,0.0,50.0
2301-206305,3860,Reverse Mortgage,98350.0,1.0,92.0,33.00000000000000,1.14285714285714,0.0,42.0
2301-206306,3860,Reverse Mortgage,55000.0,0.0,99.0,22.76271186440680,0.84745762711864,0.0,59.0
17-512075,3863,Refinance,50000.0,1.0,31.0,24.00000000000000,0.43478260869565,0.0,23.0
17-512076,3863,Refinance,387000.0,3.0,65.0,45.33333333333330,0.71428571428571,0.0,21.0
17-512077,3863,Refinance,100000.0,1.0,46.0,20.28571428571430,0.31428571428571,0.0,35.0
2301-206307,3863,Reverse Mortgage,434276.0,2.0,94.0,44.17142857142860,1.91428571428571,0.0,35.0
2301-206310,3863,Reverse Mortgage,212700.0,1.0,65.0,76.25000000000000,1.81250000000000,0.0,16.0
2301-206314,3863,Reverse Mortgage,400000.0,1.0,48.0,9.53333333333333,0.24444444444444,1.0,45.0
2301-206316,3863,Reverse Mortgage,232839.0,0.0,76.0,41.60000000000000,1.33333333333333,0.0,30.0
17-512085,3863,Refinance,75000.0,1.0,40.0,15.20930232558140,0.25581395348837,0.0,43.0
2301-206317,3863,Reverse Mortgage,284800.0,0.0,70.0,44.12000000000000,1.76000000000000,0.0,25.0
2301-206318,3863,Reverse Mortgage,340679.0,1.0,82.0,20.06779661016950,0.86440677966102,0.0,59.0
2301-206320,3863,Reverse Mortgage,460000.0,1.0,60.0,12.06666666666670,0.28888888888889,1.0,45.0
17-512090,3862,Refinance,266000.0,14.0,24.0,8.00000000000000,0.20000000000000,1.0,45.0
2301-206322,3863,Reverse Mortgage,107712.0,1.0,81.0,42.16666666666670,1.30000000000000,0.0,30.0
2301-206323,3860,Reverse Mortgage,246375.0,1.0,83.0,32.91666666666670,1.38888888888889,0.0,36.0
17-512095,3860,Refinance,169083.0,1.0,65.0,12.67796610169490,0.30508474576271,0.0,59.0
17-512096,3863,Refinance,40000.0,0.0,39.0,15.95121951219510,0.29268292682927,0.0,41.0
17-512097,3863,Refinance,114592.0,1.0,48.0,16.81395348837210,0.25581395348837,0.0,43.0
17-512098,3863,Refinance,25000.0,1.0,35.0,16.00000000000000,0.21052631578947,0.0,38.0
17-512102,3863,Refinance,225400.0,1.0,62.0,24.78378378378380,0.56756756756757,0.0,37.0
2301-206324,3863,Reverse Mortgage,418310.0,1.0,83.0,44.56666666666670,1.50000000000000,0.0,30.0
17-512105,3863,Refinance,80000.0,1.0,39.0,14.85365853658540,0.17073170731707,0.0,41.0
17-512106,3862,Refinance,75000.0,1.0,38.0,16.70588235294120,0.32352941176471,0.0,34.0
17-512108,3863,Refinance,54200.0,1.0,34.0,15.65714285714290,0.25714285714286,0.0,35.0
17-512109,3862,Refinance,173500.0,1.0,64.0,28.42857142857140,0.40476190476191,0.0,42.0
17-512110,3862,Refinance,242000.0,1.0,57.0,22.51162790697670,0.67441860465116,0.0,43.0
17-512113,3863,Refinance,50000.0,0.0,31.0,19.18518518518520,0.37037037037037,0.0,27.0
2301-206328,3863,Reverse Mortgage,76311.0,1.0,73.0,20.32758620689660,0.67241379310345,0.0,58.0
17-512115,3863,Refinance,411000.0,1.0,44.0,16.07142857142860,0.42857142857143,0.0,42.0
17-512116,3860,Refinance,290000.0,1.0,58.0,19.64285714285710,0.45238095238095,0.0,42.0
2301-206329,3860,Reverse Mortgage,159933.0,2.0,81.0,56.50000000000000,1.56666666666667,0.0,30.0
17-512118,3863,Refinance,100000.0,0.0,54.0,21.45833333333330,0.47916666666667,0.0,48.0
17-512119,3862,Refinance,555000.0,1.0,44.0,16.04000000000000,0.30000000000000,0.0,50.0
2301-206330,3863,Reverse Mortgage,40255.0,2.0,89.0,39.85714285714290,1.45238095238095,0.0,42.0
2301-206333,3863,Reverse Mortgage,191981.0,1.0,71.0,42.66666666666670,1.40000000000000,0.0,30.0
2301-206335,3863,Reverse Mortgage,368000.0,1.0,79.0,30.88461538461540,1.00000000000000,0.0,52.0
2301-206339,3860,Reverse Mortgage,116000.0,0.0,82.0,38.59459459459460,1.29729729729730,0.0,37.0
2301-206341,3863,Reverse Mortgage,66240.0,0.0,76.0,30.35714285714290,0.71428571428571,0.0,42.0
2301-206343,3860,Reverse Mortgage,113278.0,0.0,70.0,23.06818181818180,0.88636363636364,0.0,44.0
2301-206344,3863,Reverse Mortgage,251175.0,2.0,64.0,29.15789473684210,1.00000000000000,0.0,38.0
2301-206346,3863,Reverse Mortgage,234000.0,0.0,75.0,75.11764705882350,2.11764705882353,0.0,17.0
17-512123,3863,Refinance,68000.0,2.0,50.0,19.13636363636360,0.34090909090909,0.0,44.0
17-512125,3863,Refinance,50000.0,1.0,35.0,15.02439024390240,0.19512195121951,0.0,41.0
2301-206350,3863,Reverse Mortgage,265000.0,1.0,50.0,9.42222222222222,0.17777777777778,1.0,45.0
17-512129,3863,Refinance,456000.0,1.0,60.0,29.00000000000000,0.83783783783784,0.0,37.0
17-512130,3863,Refinance,169312.0,1.0,39.0,14.22727272727270,0.25000000000000,0.0,44.0
2301-206354,3863,Reverse Mortgage,500000.0,0.0,51.0,10.62222222222220,0.26666666666667,1.0,45.0
2301-206355,3863,Reverse Mortgage,174160.0,2.0,67.0,31.92857142857140,0.97619047619048,0.0,42.0
2301-206357,3860,Reverse Mortgage,229000.0,0.0,63.0,17.44444444444440,0.53333333333333,1.0,45.0
2301-206358,3860,Reverse Mortgage,178200.0,1.0,79.0,34.41176470588240,1.14705882352941,0.0,34.0
2301-206359,3860,Reverse Mortgage,51552.0,0.0,82.0,26.91666666666670,0.97916666666667,0.0,48.0
17-512136,3860,Uninsured (Info Products),44000.0,1.0,37.0,18.67857142857140,0.25000000000000,0.0,28.0
2301-206361,3860,Reverse Mortgage,72875.0,1.0,79.0,20.86000000000000,0.64000000000000,0.0,50.0
2301-206364,3860,Reverse Mortgage,79062.5,0.0,81.0,31.39473684210530,1.18421052631579,0.0,38.0
2301-206365,3863,Reverse Mortgage,329013.0,2.0,79.0,98.28571428571430,2.92857142857143,0.0,14.0
2301-206367,3863,Reverse Mortgage,365980.0,1.0,78.0,41.11764705882350,1.38235294117647,0.0,34.0
2301-206369,3863,Reverse Mortgage,389061.0,1.0,73.0,35.41463414634150,1.09756097560976,0.0,41.0
2301-206371,3863,Reverse Mortgage,192150.0,1.0,84.0,41.00000000000000,1.55172413793103,0.0,29.0
17-512154,3863,Refinance,50000.0,1.0,40.0,32.30000000000000,0.70000000000000,0.0,20.0
2301-206373,3863,Reverse Mortgage,84234.0,1.0,87.0,46.12903225806450,1.03225806451613,0.0,31.0
2301-206375,3863,Reverse Mortgage,800000.0,0.0,42.0,6.26666666666667,0.08888888888889,1.0,45.0
2301-206376,3863,Reverse Mortgage,263000.0,9.0,46.0,12.73333333333330,0.48888888888889,1.0,45.0
17-512155,3863,Refinance,30000.0,1.0,34.0,23.59090909090910,0.50000000000000,0.0,22.0
2301-206378,3863,Reverse Mortgage,328000.0,1.0,55.0,11.88888888888890,0.40000000000000,1.0,45.0
17-512157,3860,Uninsured (Info Products),100000.0,1.0,37.0,13.50000000000000,0.21052631578947,0.0,38.0
2301-206379,3860,Reverse Mortgage,130000.0,6.0,51.0,11.97777777777780,0.24444444444444,1.0,45.0
17-512159,3863,Refinance,80000.0,1.0,37.0,29.55000000000000,0.50000000000000,0.0,20.0
17-512162,3860,Uninsured (Info Products),131500.0,1.0,37.0,13.78947368421050,0.21052631578947,0.0,38.0
17-512163,3863,Refinance,138000.0,1.0,39.0,16.65853658536590,0.17073170731707,0.0,41.0
17-512165,3862,Refinance,100000.0,0.0,25.0,8.53333333333333,0.11111111111111,1.0,45.0
17-512168,3862,Refinance,138500.0,1.0,63.0,32.80000000000000,0.66666666666667,0.0,30.0
17-512170,3863,Refinance,107000.0,1.0,39.0,12.04166666666670,0.29166666666667,0.0,48.0
17-512171,3860,Refinance,166700.0,0.0,44.0,5.15555555555556,0.11111111111111,1.0,45.0
17-512177,3860,Refinance,163500.0,0.0,39.0,4.66666666666667,0.08888888888889,1.0,45.0
2301-206383,3860,Reverse Mortgage,675000.0,0.0,49.0,6.20000000000000,0.17777777777778,1.0,45.0
2301-206384,3863,Reverse Mortgage,222216.0,1.0,63.0,30.97619047619050,0.83333333333333,0.0,42.0
2301-206385,3860,Reverse Mortgage,40588.0,0.0,85.0,36.64285714285710,0.83333333333333,0.0,42.0
2301-206386,3860,Reverse Mortgage,170370.0,2.0,74.0,26.92000000000000,1.40000000000000,0.0,50.0
17-512183,3863,Refinance,183500.0,1.0,42.0,10.26530612244900,0.16326530612245,0.0,49.0
17-512185,3863,Refinance,24500.0,1.0,43.0,15.40476190476190,0.30952380952381,0.0,42.0
2301-206390,3863,Reverse Mortgage,77953.0,1.0,74.0,31.00000000000000,0.97560975609756,0.0,41.0
17-512188,3860,Uninsured (Info Products),100000.0,1.0,37.0,11.60416666666670,0.20833333333333,0.0,48.0
17-512189,3863,Uninsured (Info Products),181400.0,2.0,38.0,17.54285714285710,0.40000000000000,0.0,35.0
2301-206392,3863,Reverse Mortgage,426591.0,1.0,84.0,49.58333333333330,1.66666666666667,0.0,24.0
17-512190,3863,Refinance,148000.0,1.0,46.0,33.26086956521740,0.65217391304348,0.0,23.0
2301-206393,3860,Reverse Mortgage,150756.0,0.0,75.0,36.00000000000000,1.08823529411765,0.0,34.0
2301-206395,3863,Reverse Mortgage,74620.0,1.0,84.0,29.19512195121950,0.95121951219512,0.0,41.0
17-512191,3860,Refinance,87525.0,1.0,54.0,13.64705882352940,0.39215686274510,0.0,51.0
17-512198,3862,Refinance,555000.0,2.0,57.0,28.06896551724140,0.75862068965517,0.0,29.0
2301-206396,3863,Reverse Mortgage,87271.0,1.0,73.0,131.11111111111100,4.44444444444444,0.0,9.0
2301-206398,3860,Reverse Mortgage,400000.0,0.0,49.0,10.64444444444440,0.22222222222222,1.0,45.0
2301-206402,3860,Reverse Mortgage,85410.0,0.0,72.0,23.72340425531910,0.63829787234043,0.0,47.0
17-512205,3863,Refinance,55000.0,1.0,52.0,32.11538461538460,0.65384615384615,0.0,26.0
17-512206,3863,Refinance,30000.0,1.0,35.0,16.65853658536590,0.29268292682927,0.0,41.0
2301-206403,3860,Reverse Mortgage,339021.0,0.0,78.0,19.43636363636360,0.60000000000000,0.0,55.0
17-512207,3863,Refinance,40000.0,2.0,52.0,16.84090909090910,0.29545454545455,0.0,44.0
2301-206404,3863,Reverse Mortgage,180730.0,1.0,104.0,39.21212121212120,1.12121212121212,0.0,33.0
17-512209,3863,Refinance,28000.0,1.0,39.0,18.83783783783780,0.29729729729730,0.0,37.0
17-512211,3862,Refinance,368700.0,1.0,66.0,26.21428571428570,0.33333333333333,0.0,42.0
17-512212,3862,Refinance,362180.0,1.0,62.0,24.30000000000000,0.42000000000000,0.0,50.0
17-512213,3862,Refinance,352000.0,1.0,44.0,12.98275862068970,0.32758620689655,0.0,58.0
17-512214,3863,Refinance,32800.0,1.0,51.0,23.88888888888890,0.38888888888889,0.0,36.0
17-512216,3863,Refinance,300000.0,1.0,69.0,22.02439024390240,0.48780487804878,0.0,41.0
