nLiens,nAuditEntries,nTotalNotes,oCancelled,oNumDays
1.00,305.00,8.00,0.00,123.00
0.00,293.00,8.00,1.00,45.00
1.00,1385.00,45.00,0.00,61.00
0.00,254.00,7.00,1.00,45.00
0.00,269.00,7.00,1.00,45.00
0.00,258.00,9.00,1.00,45.00
3.00,1416.00,53.00,0.00,34.00
3.00,1465.00,59.00,1.00,45.00
0.00,248.00,7.00,1.00,45.00
0.00,1403.00,47.00,0.00,41.00
3.00,740.00,20.00,1.00,45.00
0.00,294.00,11.00,1.00,45.00
0.00,269.00,8.00,1.00,45.00
0.00,296.00,9.00,1.00,45.00
1.00,1161.00,35.00,0.00,26.00
1.00,1367.00,55.00,0.00,40.00
0.00,1417.00,50.00,0.00,41.00
1.00,305.00,5.00,0.00,141.00
0.00,722.00,25.00,1.00,45.00
0.00,259.00,9.00,1.00,45.00
0.00,290.00,8.00,1.00,45.00
1.00,437.00,7.00,1.00,45.00
0.00,253.00,9.00,1.00,45.00
8.00,1746.00,78.00,0.00,55.00
1.00,496.00,10.00,0.00,40.00
0.00,286.00,8.00,1.00,45.00
0.00,275.00,9.00,1.00,45.00
0.00,394.00,5.00,1.00,45.00
0.00,242.00,3.00,1.00,45.00
1.00,556.00,9.00,0.00,28.00
1.00,1027.00,22.00,0.00,43.00
1.00,1110.00,28.00,0.00,76.00
1.00,811.00,13.00,0.00,43.00
1.00,1057.00,17.00,0.00,47.00
0.00,238.00,3.00,1.00,45.00
1.00,536.00,11.00,0.00,50.00
0.00,322.00,4.00,1.00,45.00
1.00,902.00,16.00,0.00,34.00
1.00,813.00,14.00,0.00,33.00
2.00,1361.00,50.00,0.00,32.00
2.00,1082.00,29.00,0.00,96.00
2.00,607.00,14.00,0.00,50.00
1.00,333.00,4.00,1.00,45.00
1.00,438.00,8.00,0.00,141.00
1.00,1368.00,35.00,0.00,50.00
2.00,486.00,13.00,0.00,21.00
1.00,1176.00,19.00,1.00,45.00
1.00,519.00,12.00,1.00,45.00
1.00,501.00,4.00,1.00,45.00
0.00,241.00,3.00,1.00,45.00
1.00,566.00,14.00,0.00,35.00
0.00,266.00,4.00,1.00,45.00
1.00,1366.00,35.00,0.00,96.00
2.00,1395.00,54.00,0.00,26.00
1.00,475.00,9.00,0.00,22.00
0.00,256.00,4.00,1.00,45.00
0.00,469.00,8.00,1.00,45.00
1.00,781.00,23.00,0.00,49.00
1.00,1824.00,67.00,0.00,159.00
1.00,461.00,14.00,0.00,22.00
0.00,769.00,12.00,1.00,45.00
0.00,1486.00,32.00,1.00,45.00
1.00,358.00,9.00,0.00,141.00
0.00,1205.00,32.00,0.00,46.00
1.00,560.00,14.00,0.00,35.00
1.00,1564.00,62.00,0.00,46.00
1.00,447.00,8.00,1.00,45.00
0.00,1329.00,42.00,1.00,45.00
1.00,1366.00,49.00,0.00,43.00
2.00,1612.00,43.00,0.00,74.00
0.00,320.00,7.00,1.00,45.00
1.00,1501.00,54.00,0.00,57.00
0.00,1324.00,40.00,0.00,12.00
1.00,1248.00,37.00,0.00,26.00
1.00,604.00,20.00,1.00,45.00
0.00,1019.00,28.00,0.00,49.00
2.00,1357.00,41.00,0.00,20.00
1.00,1197.00,43.00,0.00,183.00
2.00,1311.00,43.00,0.00,41.00
0.00,1458.00,47.00,0.00,33.00
0.00,1290.00,41.00,0.00,36.00
0.00,1222.00,36.00,0.00,32.00
2.00,1739.00,74.00,0.00,99.00
3.00,506.00,10.00,1.00,45.00
6.00,746.00,14.00,1.00,45.00
1.00,936.00,28.00,0.00,49.00
0.00,205.00,4.00,1.00,45.00
0.00,1270.00,39.00,0.00,62.00
1.00,536.00,12.00,0.00,27.00
0.00,560.00,18.00,1.00,45.00
0.00,458.00,7.00,1.00,45.00
1.00,655.00,20.00,1.00,45.00
0.00,1050.00,41.00,0.00,43.00
1.00,1486.00,31.00,0.00,46.00
1.00,672.00,17.00,0.00,26.00
0.00,229.00,3.00,1.00,45.00
0.00,1342.00,43.00,0.00,29.00
0.00,700.00,16.00,0.00,19.00
1.00,586.00,17.00,0.00,25.00
1.00,615.00,10.00,0.00,29.00
0.00,2223.00,63.00,0.00,118.00
1.00,492.00,9.00,1.00,45.00
2.00,496.00,9.00,1.00,45.00
1.00,469.00,7.00,1.00,45.00
1.00,536.00,10.00,1.00,45.00
1.00,471.00,7.00,1.00,45.00
0.00,278.00,2.00,1.00,45.00
1.00,1049.00,33.00,0.00,89.00
1.00,896.00,12.00,0.00,43.00
1.00,967.00,21.00,0.00,41.00
1.00,892.00,27.00,1.00,45.00
1.00,888.00,24.00,0.00,56.00
2.00,1223.00,38.00,0.00,42.00
1.00,966.00,30.00,0.00,43.00
1.00,456.00,5.00,1.00,45.00
1.00,923.00,25.00,0.00,46.00
1.00,1281.00,43.00,0.00,71.00
1.00,569.00,9.00,0.00,25.00
1.00,1255.00,26.00,0.00,25.00
1.00,355.00,10.00,1.00,45.00
2.00,969.00,19.00,0.00,13.00
0.00,325.00,3.00,1.00,45.00
1.00,1319.00,34.00,0.00,41.00
1.00,464.00,6.00,1.00,45.00
3.00,605.00,13.00,1.00,45.00
2.00,1167.00,32.00,0.00,49.00
1.00,950.00,25.00,0.00,46.00
1.00,932.00,25.00,0.00,40.00
1.00,455.00,7.00,1.00,45.00
1.00,771.00,12.00,1.00,45.00
1.00,1051.00,20.00,0.00,29.00
1.00,464.00,6.00,1.00,45.00
2.00,491.00,7.00,1.00,45.00
1.00,926.00,23.00,0.00,41.00
1.00,1554.00,53.00,0.00,60.00
0.00,320.00,3.00,1.00,45.00
1.00,908.00,26.00,0.00,53.00
2.00,1085.00,30.00,0.00,29.00
1.00,1325.00,42.00,0.00,53.00
2.00,1006.00,28.00,0.00,183.00
1.00,1031.00,32.00,0.00,45.00
0.00,312.00,5.00,1.00,45.00
2.00,655.00,18.00,0.00,45.00
1.00,383.00,5.00,1.00,45.00
1.00,933.00,30.00,0.00,45.00
1.00,987.00,23.00,0.00,32.00
1.00,378.00,4.00,0.00,45.00
0.00,1235.00,37.00,0.00,39.00
1.00,753.00,21.00,1.00,45.00
2.00,475.00,13.00,1.00,45.00
0.00,211.00,4.00,1.00,45.00
1.00,852.00,21.00,0.00,45.00
1.00,630.00,13.00,1.00,45.00
1.00,987.00,31.00,0.00,26.00
1.00,712.00,22.00,1.00,45.00
1.00,292.00,3.00,0.00,140.00
0.00,264.00,9.00,1.00,45.00
0.00,1108.00,29.00,0.00,46.00
1.00,881.00,18.00,0.00,131.00
0.00,1189.00,42.00,0.00,61.00
2.00,1218.00,43.00,0.00,147.00
1.00,578.00,10.00,1.00,45.00
1.00,500.00,10.00,0.00,28.00
1.00,620.00,10.00,0.00,25.00
2.00,400.00,4.00,1.00,45.00
2.00,1279.00,47.00,0.00,31.00
1.00,1655.00,69.00,0.00,118.00
1.00,545.00,11.00,0.00,25.00
2.00,558.00,9.00,0.00,62.00
2.00,376.00,4.00,1.00,45.00
1.00,554.00,11.00,0.00,46.00
1.00,588.00,11.00,0.00,53.00
1.00,539.00,11.00,0.00,28.00
1.00,556.00,8.00,0.00,42.00
1.00,967.00,38.00,0.00,81.00
0.00,1233.00,43.00,0.00,33.00
1.00,594.00,12.00,0.00,24.00
1.00,299.00,3.00,0.00,140.00
1.00,311.00,3.00,0.00,140.00
3.00,607.00,12.00,0.00,19.00
1.00,657.00,13.00,0.00,42.00
0.00,742.00,17.00,1.00,45.00
1.00,735.00,9.00,0.00,52.00
0.00,1406.00,37.00,0.00,31.00
2.00,921.00,19.00,0.00,66.00
1.00,928.00,22.00,0.00,35.00
1.00,1177.00,30.00,0.00,45.00
1.00,833.00,18.00,0.00,49.00
2.00,303.00,4.00,0.00,140.00
1.00,926.00,16.00,0.00,32.00
1.00,294.00,4.00,0.00,140.00
1.00,332.00,4.00,1.00,45.00
3.00,920.00,20.00,0.00,45.00
0.00,315.00,2.00,1.00,45.00
0.00,963.00,23.00,0.00,31.00
0.00,813.00,31.00,0.00,47.00
1.00,351.00,4.00,1.00,45.00
2.00,959.00,22.00,0.00,54.00
1.00,511.00,8.00,1.00,45.00
2.00,799.00,14.00,0.00,41.00
1.00,786.00,14.00,0.00,49.00
1.00,1025.00,40.00,0.00,47.00
0.00,233.00,4.00,1.00,45.00
1.00,1003.00,20.00,0.00,41.00
3.00,763.00,16.00,0.00,42.00
1.00,901.00,14.00,0.00,31.00
1.00,287.00,6.00,0.00,140.00
2.00,411.00,4.00,1.00,45.00
1.00,550.00,16.00,0.00,34.00
3.00,424.00,3.00,1.00,45.00
1.00,1377.00,27.00,0.00,12.00
0.00,1161.00,28.00,0.00,17.00
1.00,676.00,14.00,0.00,19.00
2.00,651.00,13.00,0.00,49.00
1.00,944.00,14.00,0.00,96.00
2.00,1444.00,45.00,0.00,47.00
1.00,1155.00,31.00,0.00,91.00
1.00,703.00,10.00,0.00,33.00
0.00,1139.00,27.00,0.00,26.00
0.00,236.00,2.00,1.00,45.00
1.00,1345.00,40.00,0.00,33.00
1.00,997.00,20.00,0.00,42.00
2.00,1359.00,46.00,0.00,32.00
1.00,1495.00,46.00,0.00,48.00
1.00,1016.00,25.00,0.00,66.00
2.00,954.00,27.00,0.00,41.00
1.00,1679.00,67.00,0.00,89.00
2.00,615.00,17.00,1.00,45.00
1.00,1426.00,34.00,0.00,49.00
1.00,1288.00,24.00,0.00,73.00
0.00,325.00,2.00,1.00,45.00
1.00,1314.00,34.00,0.00,41.00
2.00,808.00,20.00,0.00,39.00
2.00,1150.00,28.00,0.00,27.00
0.00,1386.00,37.00,0.00,96.00
1.00,528.00,10.00,1.00,45.00
1.00,1279.00,38.00,0.00,81.00
0.00,682.00,24.00,1.00,45.00
0.00,396.00,4.00,1.00,45.00
2.00,1863.00,59.00,0.00,60.00
1.00,1516.00,48.00,0.00,73.00
1.00,342.00,6.00,1.00,45.00
2.00,309.00,3.00,0.00,98.00
0.00,1992.00,59.00,0.00,96.00
1.00,603.00,11.00,0.00,25.00
2.00,779.00,21.00,0.00,35.00
0.00,326.00,3.00,0.00,122.00
1.00,859.00,16.00,1.00,45.00
0.00,1099.00,24.00,0.00,101.00
1.00,358.00,7.00,1.00,45.00
2.00,774.00,11.00,1.00,45.00
1.00,744.00,13.00,0.00,33.00
1.00,484.00,11.00,0.00,20.00
1.00,1256.00,34.00,0.00,39.00
0.00,1319.00,45.00,0.00,56.00
1.00,373.00,5.00,1.00,45.00
0.00,1333.00,29.00,0.00,14.00
3.00,514.00,10.00,0.00,42.00
1.00,917.00,30.00,0.00,42.00
1.00,1078.00,33.00,0.00,30.00
1.00,1300.00,47.00,0.00,93.00
2.00,1316.00,39.00,0.00,86.00
2.00,1294.00,37.00,0.00,81.00
1.00,702.00,11.00,0.00,38.00
2.00,314.00,4.00,0.00,137.00
2.00,1312.00,40.00,0.00,36.00
1.00,389.00,6.00,0.00,42.00
2.00,445.00,6.00,0.00,42.00
2.00,575.00,9.00,0.00,42.00
1.00,1711.00,54.00,0.00,49.00
0.00,828.00,13.00,1.00,45.00
0.00,818.00,16.00,0.00,24.00
1.00,670.00,18.00,0.00,44.00
2.00,851.00,20.00,0.00,28.00
1.00,709.00,10.00,0.00,49.00
2.00,323.00,3.00,0.00,137.00
1.00,537.00,10.00,0.00,85.00
1.00,1030.00,26.00,0.00,39.00
0.00,916.00,15.00,0.00,31.00
1.00,638.00,18.00,0.00,51.00
0.00,1227.00,48.00,0.00,38.00
1.00,574.00,16.00,0.00,44.00
2.00,310.00,4.00,0.00,137.00
2.00,793.00,26.00,0.00,77.00
2.00,942.00,20.00,0.00,21.00
2.00,509.00,7.00,1.00,45.00
2.00,1058.00,31.00,0.00,58.00
1.00,877.00,17.00,0.00,60.00
1.00,628.00,17.00,0.00,36.00
1.00,845.00,20.00,0.00,44.00
1.00,1275.00,26.00,0.00,42.00
2.00,1022.00,19.00,0.00,63.00
0.00,1163.00,28.00,0.00,30.00
1.00,987.00,17.00,0.00,39.00
1.00,1102.00,32.00,0.00,24.00
1.00,947.00,31.00,0.00,63.00
1.00,777.00,21.00,0.00,31.00
1.00,919.00,23.00,0.00,22.00
1.00,847.00,13.00,0.00,39.00
2.00,1055.00,17.00,0.00,67.00
1.00,1206.00,28.00,0.00,70.00
1.00,573.00,18.00,0.00,23.00
0.00,945.00,19.00,0.00,44.00
2.00,1133.00,29.00,0.00,46.00
3.00,1545.00,64.00,0.00,37.00
0.00,850.00,29.00,1.00,45.00
1.00,849.00,15.00,0.00,38.00
1.00,858.00,13.00,0.00,39.00
1.00,339.00,4.00,1.00,45.00
1.00,908.00,16.00,0.00,39.00
1.00,752.00,22.00,0.00,58.00
2.00,889.00,23.00,0.00,45.00
1.00,622.00,10.00,0.00,11.00
0.00,460.00,12.00,1.00,45.00
1.00,619.00,14.00,1.00,45.00
2.00,1295.00,44.00,0.00,30.00
7.00,542.00,4.00,0.00,162.00
0.00,1203.00,38.00,0.00,36.00
0.00,1329.00,50.00,0.00,43.00
3.00,1446.00,51.00,0.00,63.00
1.00,1039.00,31.00,0.00,57.00
2.00,1086.00,50.00,1.00,45.00
2.00,605.00,11.00,0.00,23.00
0.00,954.00,23.00,0.00,16.00
0.00,1056.00,31.00,1.00,45.00
1.00,1165.00,27.00,0.00,21.00
2.00,370.00,7.00,0.00,137.00
1.00,581.00,9.00,0.00,24.00
1.00,947.00,14.00,0.00,36.00
0.00,426.00,8.00,1.00,45.00
1.00,342.00,4.00,1.00,45.00
1.00,1345.00,22.00,0.00,46.00
2.00,742.00,34.00,0.00,15.00
2.00,372.00,4.00,0.00,41.00
5.00,540.00,9.00,0.00,41.00
1.00,362.00,4.00,0.00,41.00
2.00,506.00,8.00,0.00,41.00
2.00,628.00,16.00,0.00,41.00
1.00,443.00,6.00,1.00,45.00
1.00,1709.00,49.00,0.00,49.00
0.00,1181.00,32.00,0.00,31.00
1.00,537.00,16.00,1.00,45.00
0.00,1598.00,46.00,0.00,94.00
1.00,1441.00,42.00,0.00,37.00
1.00,495.00,11.00,1.00,45.00
1.00,651.00,12.00,0.00,48.00
0.00,500.00,4.00,0.00,3.00
1.00,1478.00,46.00,0.00,42.00
0.00,248.00,4.00,1.00,45.00
0.00,1211.00,31.00,0.00,24.00
2.00,423.00,7.00,0.00,41.00
2.00,1520.00,52.00,0.00,55.00
4.00,463.00,7.00,0.00,41.00
1.00,367.00,4.00,0.00,41.00
2.00,390.00,4.00,0.00,41.00
1.00,429.00,6.00,0.00,41.00
1.00,1190.00,33.00,0.00,28.00
2.00,396.00,5.00,0.00,41.00
1.00,598.00,10.00,0.00,37.00
1.00,819.00,14.00,1.00,45.00
1.00,547.00,10.00,0.00,49.00
2.00,477.00,3.00,0.00,161.00
2.00,1211.00,32.00,0.00,83.00
1.00,620.00,13.00,0.00,76.00
2.00,952.00,30.00,1.00,45.00
1.00,807.00,19.00,0.00,37.00
1.00,616.00,10.00,0.00,22.00
1.00,364.00,4.00,1.00,45.00
0.00,1657.00,54.00,0.00,52.00
0.00,227.00,3.00,1.00,45.00
2.00,993.00,26.00,0.00,17.00
1.00,467.00,10.00,0.00,21.00
1.00,800.00,15.00,0.00,37.00
1.00,837.00,21.00,0.00,101.00
1.00,861.00,14.00,0.00,44.00
1.00,663.00,16.00,0.00,58.00
1.00,560.00,10.00,0.00,44.00
0.00,1508.00,32.00,0.00,41.00
1.00,435.00,8.00,1.00,45.00
2.00,1408.00,42.00,0.00,31.00
1.00,569.00,12.00,0.00,38.00
1.00,376.00,7.00,0.00,161.00
1.00,617.00,9.00,0.00,16.00
1.00,419.00,6.00,1.00,45.00
1.00,1267.00,53.00,1.00,45.00
2.00,469.00,13.00,0.00,13.00
1.00,524.00,11.00,0.00,29.00
1.00,538.00,11.00,0.00,42.00
2.00,1353.00,29.00,0.00,56.00
0.00,1154.00,34.00,0.00,35.00
0.00,1046.00,22.00,0.00,30.00
2.00,685.00,15.00,0.00,42.00
1.00,605.00,11.00,0.00,69.00
1.00,798.00,11.00,0.00,24.00
1.00,604.00,19.00,0.00,59.00
1.00,1214.00,28.00,0.00,44.00
1.00,673.00,9.00,0.00,21.00
1.00,862.00,28.00,0.00,69.00
2.00,314.00,2.00,0.00,161.00
2.00,484.00,11.00,1.00,45.00
0.00,1515.00,48.00,0.00,119.00
1.00,1253.00,39.00,0.00,23.00
1.00,581.00,12.00,0.00,80.00
2.00,578.00,12.00,0.00,21.00
9.00,348.00,4.00,0.00,161.00
0.00,1400.00,35.00,0.00,44.00
0.00,337.00,3.00,0.00,161.00
1.00,506.00,11.00,0.00,45.00
1.00,718.00,16.00,0.00,22.00
4.00,1872.00,54.00,0.00,65.00
1.00,1733.00,64.00,0.00,35.00
1.00,619.00,11.00,0.00,41.00
1.00,685.00,14.00,0.00,97.00
1.00,551.00,10.00,0.00,49.00
1.00,569.00,11.00,0.00,52.00
0.00,530.00,14.00,1.00,45.00
2.00,297.00,3.00,0.00,136.00
0.00,341.00,6.00,1.00,45.00
2.00,1037.00,36.00,0.00,50.00
1.00,427.00,7.00,0.00,8.00
1.00,1046.00,36.00,0.00,154.00
2.00,929.00,27.00,0.00,77.00
1.00,457.00,7.00,0.00,21.00
0.00,406.00,6.00,1.00,45.00
1.00,593.00,10.00,0.00,29.00
1.00,459.00,8.00,0.00,15.00
3.00,1253.00,37.00,0.00,57.00
1.00,769.00,22.00,0.00,56.00
2.00,1041.00,29.00,0.00,28.00
1.00,598.00,11.00,1.00,45.00
1.00,983.00,25.00,0.00,41.00
1.00,605.00,11.00,0.00,29.00
1.00,650.00,11.00,0.00,22.00
2.00,390.00,6.00,1.00,45.00
1.00,1243.00,39.00,0.00,31.00
0.00,1434.00,39.00,0.00,86.00
0.00,688.00,17.00,0.00,36.00
4.00,953.00,28.00,1.00,45.00
2.00,849.00,26.00,0.00,31.00
1.00,539.00,12.00,0.00,23.00
1.00,856.00,14.00,0.00,20.00
1.00,454.00,9.00,0.00,29.00
9.00,339.00,2.00,0.00,161.00
1.00,863.00,14.00,0.00,62.00
7.00,338.00,3.00,0.00,161.00
2.00,408.00,6.00,1.00,45.00
1.00,361.00,4.00,0.00,161.00
1.00,1303.00,25.00,0.00,41.00
2.00,944.00,16.00,0.00,38.00
1.00,767.00,16.00,0.00,41.00
1.00,858.00,13.00,0.00,36.00
0.00,445.00,9.00,1.00,45.00
2.00,1276.00,32.00,0.00,98.00
1.00,769.00,22.00,0.00,57.00
1.00,898.00,21.00,0.00,69.00
1.00,843.00,16.00,0.00,57.00
1.00,727.00,8.00,0.00,48.00
1.00,1239.00,43.00,0.00,48.00
2.00,1095.00,25.00,0.00,100.00
1.00,1212.00,36.00,0.00,27.00
1.00,1011.00,14.00,0.00,38.00
1.00,625.00,11.00,0.00,21.00
1.00,606.00,12.00,0.00,41.00
2.00,500.00,16.00,0.00,15.00
2.00,529.00,16.00,0.00,24.00
3.00,725.00,18.00,1.00,45.00
1.00,575.00,14.00,0.00,21.00
1.00,563.00,14.00,0.00,41.00
2.00,423.00,8.00,1.00,45.00
2.00,799.00,18.00,0.00,51.00
0.00,472.00,8.00,1.00,45.00
10.00,820.00,26.00,1.00,45.00
2.00,943.00,33.00,0.00,57.00
1.00,1129.00,32.00,0.00,93.00
0.00,552.00,8.00,1.00,45.00
2.00,567.00,14.00,0.00,40.00
1.00,525.00,13.00,0.00,14.00
0.00,436.00,10.00,1.00,45.00
3.00,617.00,8.00,1.00,45.00
1.00,547.00,13.00,0.00,19.00
2.00,532.00,20.00,0.00,14.00
3.00,382.00,4.00,0.00,40.00
0.00,276.00,5.00,1.00,45.00
2.00,447.00,8.00,0.00,40.00
0.00,680.00,19.00,0.00,16.00
1.00,1592.00,57.00,0.00,44.00
1.00,932.00,23.00,0.00,51.00
1.00,604.00,20.00,0.00,26.00
1.00,932.00,22.00,0.00,21.00
11.00,358.00,2.00,0.00,160.00
1.00,568.00,12.00,0.00,35.00
6.00,504.00,4.00,0.00,160.00
1.00,1707.00,61.00,0.00,159.00
13.00,357.00,2.00,0.00,160.00
0.00,213.00,3.00,1.00,45.00
0.00,1167.00,47.00,0.00,61.00
0.00,1331.00,48.00,0.00,36.00
2.00,588.00,13.00,0.00,22.00
2.00,579.00,12.00,0.00,44.00
1.00,1356.00,46.00,0.00,36.00
1.00,346.00,5.00,0.00,135.00
0.00,295.00,4.00,0.00,135.00
1.00,1246.00,29.00,0.00,36.00
1.00,556.00,13.00,0.00,82.00
3.00,984.00,20.00,0.00,9.00
1.00,589.00,9.00,0.00,36.00
0.00,1472.00,52.00,0.00,43.00
1.00,671.00,17.00,0.00,29.00
2.00,772.00,19.00,0.00,16.00
0.00,1563.00,47.00,0.00,68.00
1.00,566.00,11.00,0.00,41.00
1.00,538.00,10.00,0.00,47.00
0.00,1280.00,44.00,0.00,55.00
1.00,1005.00,26.00,0.00,61.00
1.00,331.00,4.00,1.00,45.00
2.00,689.00,16.00,0.00,51.00
1.00,728.00,23.00,0.00,54.00
1.00,703.00,19.00,0.00,86.00
1.00,859.00,23.00,0.00,51.00
0.00,1086.00,26.00,0.00,37.00
1.00,309.00,5.00,0.00,135.00
1.00,434.00,7.00,0.00,21.00
1.00,557.00,11.00,0.00,56.00
1.00,586.00,11.00,0.00,42.00
1.00,299.00,3.00,0.00,135.00
1.00,1202.00,32.00,0.00,28.00
1.00,609.00,10.00,0.00,26.00
1.00,569.00,7.00,0.00,43.00
1.00,562.00,8.00,0.00,36.00
0.00,926.00,17.00,0.00,30.00
1.00,769.00,13.00,0.00,30.00
1.00,487.00,8.00,0.00,51.00
0.00,997.00,29.00,0.00,27.00
1.00,1026.00,28.00,0.00,76.00
2.00,1207.00,28.00,0.00,34.00
1.00,1232.00,39.00,0.00,51.00
1.00,1305.00,45.00,0.00,34.00
1.00,644.00,17.00,0.00,29.00
2.00,425.00,4.00,1.00,45.00
2.00,508.00,14.00,0.00,16.00
0.00,300.00,6.00,0.00,135.00
0.00,2020.00,74.00,0.00,57.00
2.00,1375.00,36.00,0.00,28.00
1.00,1042.00,18.00,0.00,41.00
2.00,380.00,4.00,1.00,45.00
0.00,929.00,18.00,0.00,58.00
1.00,431.00,8.00,1.00,45.00
0.00,934.00,23.00,0.00,43.00
1.00,848.00,35.00,0.00,58.00
1.00,841.00,22.00,0.00,99.00
1.00,431.00,6.00,1.00,45.00
2.00,818.00,21.00,0.00,40.00
1.00,644.00,20.00,1.00,45.00
1.00,595.00,18.00,0.00,13.00
3.00,1605.00,43.00,0.00,76.00
2.00,511.00,10.00,1.00,45.00
3.00,1667.00,61.00,0.00,43.00
1.00,1061.00,36.00,0.00,40.00
1.00,1051.00,36.00,0.00,40.00
1.00,1365.00,34.00,0.00,47.00
1.00,630.00,8.00,0.00,34.00
0.00,1857.00,72.00,0.00,35.00
0.00,1312.00,38.00,0.00,40.00
0.00,421.00,4.00,0.00,63.00
0.00,1544.00,49.00,0.00,34.00
1.00,797.00,14.00,0.00,35.00
1.00,817.00,14.00,0.00,35.00
1.00,336.00,5.00,1.00,45.00
0.00,960.00,36.00,0.00,40.00
2.00,889.00,11.00,1.00,45.00
1.00,1708.00,55.00,0.00,71.00
1.00,592.00,9.00,0.00,22.00
1.00,500.00,7.00,0.00,19.00
1.00,618.00,9.00,0.00,43.00
1.00,1358.00,35.00,0.00,26.00
1.00,385.00,7.00,1.00,45.00
1.00,331.00,5.00,1.00,45.00
1.00,323.00,3.00,1.00,45.00
2.00,319.00,2.00,0.00,160.00
1.00,310.00,4.00,1.00,45.00
1.00,1372.00,43.00,0.00,54.00
1.00,1451.00,39.00,0.00,55.00
1.00,938.00,16.00,0.00,27.00
1.00,1217.00,29.00,0.00,68.00
0.00,1528.00,66.00,0.00,61.00
1.00,1068.00,24.00,0.00,68.00
2.00,988.00,22.00,0.00,51.00
1.00,857.00,13.00,0.00,68.00
0.00,363.00,7.00,1.00,45.00
1.00,849.00,13.00,0.00,35.00
1.00,943.00,18.00,0.00,68.00
1.00,520.00,9.00,1.00,45.00
1.00,474.00,8.00,1.00,45.00
1.00,533.00,16.00,1.00,45.00
1.00,702.00,19.00,0.00,48.00
1.00,1130.00,27.00,0.00,39.00
1.00,1355.00,32.00,0.00,15.00
1.00,447.00,8.00,1.00,45.00
4.00,1427.00,47.00,0.00,62.00
2.00,1651.00,52.00,0.00,61.00
1.00,1562.00,41.00,0.00,41.00
2.00,550.00,10.00,0.00,48.00
1.00,536.00,11.00,0.00,55.00
1.00,298.00,3.00,0.00,134.00
1.00,345.00,4.00,1.00,45.00
1.00,514.00,7.00,0.00,20.00
2.00,580.00,12.00,0.00,47.00
1.00,773.00,17.00,0.00,43.00
1.00,566.00,9.00,0.00,36.00
1.00,1211.00,25.00,0.00,43.00
1.00,1051.00,33.00,0.00,70.00
1.00,547.00,11.00,0.00,40.00
1.00,595.00,15.00,0.00,41.00
1.00,609.00,13.00,0.00,28.00
1.00,793.00,12.00,0.00,41.00
0.00,741.00,16.00,0.00,19.00
1.00,386.00,5.00,1.00,45.00
2.00,569.00,12.00,0.00,41.00
3.00,379.00,4.00,0.00,39.00
1.00,297.00,4.00,0.00,134.00
1.00,335.00,5.00,1.00,45.00
2.00,306.00,3.00,0.00,134.00
0.00,193.00,3.00,1.00,45.00
1.00,992.00,21.00,0.00,39.00
0.00,1370.00,44.00,0.00,21.00
1.00,1264.00,38.00,0.00,50.00
1.00,1305.00,43.00,0.00,68.00
1.00,414.00,12.00,1.00,45.00
1.00,632.00,8.00,0.00,81.00
2.00,599.00,11.00,0.00,22.00
2.00,756.00,20.00,0.00,19.00
1.00,609.00,9.00,0.00,35.00
1.00,984.00,20.00,1.00,45.00
0.00,764.00,24.00,0.00,34.00
1.00,1161.00,35.00,0.00,146.00
3.00,482.00,15.00,1.00,45.00
1.00,878.00,29.00,0.00,57.00
2.00,343.00,5.00,1.00,45.00
2.00,380.00,8.00,1.00,45.00
1.00,720.00,17.00,0.00,35.00
1.00,302.00,6.00,0.00,134.00
1.00,1055.00,31.00,0.00,40.00
1.00,1053.00,26.00,0.00,33.00
1.00,1483.00,43.00,0.00,35.00
1.00,941.00,50.00,0.00,60.00
1.00,688.00,22.00,0.00,56.00
3.00,419.00,7.00,1.00,45.00
2.00,976.00,30.00,0.00,60.00
1.00,573.00,10.00,0.00,48.00
0.00,869.00,20.00,0.00,35.00
3.00,1446.00,48.00,0.00,119.00
2.00,1064.00,41.00,0.00,35.00
0.00,1199.00,38.00,0.00,46.00
1.00,1378.00,39.00,0.00,46.00
1.00,851.00,22.00,0.00,63.00
1.00,757.00,23.00,0.00,70.00
1.00,717.00,26.00,0.00,56.00
1.00,1116.00,26.00,0.00,95.00
1.00,619.00,11.00,0.00,35.00
3.00,1441.00,40.00,0.00,110.00
1.00,1361.00,36.00,0.00,20.00
2.00,960.00,28.00,0.00,36.00
1.00,909.00,36.00,0.00,68.00
2.00,768.00,26.00,0.00,53.00
2.00,433.00,4.00,1.00,45.00
2.00,1026.00,20.00,0.00,41.00
0.00,1297.00,36.00,0.00,46.00
1.00,907.00,15.00,0.00,36.00
1.00,456.00,9.00,0.00,28.00
0.00,1280.00,36.00,0.00,74.00
1.00,1057.00,34.00,0.00,50.00
1.00,592.00,10.00,0.00,25.00
1.00,625.00,9.00,1.00,45.00
2.00,1634.00,66.00,0.00,61.00
2.00,593.00,9.00,0.00,56.00
2.00,533.00,8.00,1.00,45.00
2.00,366.00,10.00,1.00,45.00
0.00,1158.00,33.00,0.00,20.00
1.00,863.00,17.00,0.00,67.00
1.00,1204.00,29.00,0.00,39.00
0.00,1231.00,50.00,0.00,145.00
1.00,956.00,16.00,0.00,36.00
0.00,639.00,19.00,0.00,39.00
1.00,852.00,13.00,0.00,35.00
2.00,935.00,30.00,0.00,47.00
2.00,939.00,15.00,0.00,36.00
2.00,1214.00,28.00,0.00,54.00
